utt_id,session,start_time,end_time,duration,quality_codes,flags,category,split
tr-009_02016,tr-009,174.143,180.394,6.251,Good,,jehe'a,train
tr-009_02234,tr-009,2228.72,2234.72,6,Good,,mixed,train
tr-007_01462,tr-007,3046.218,3052.097,5.879,Good,,mixed,dev
tr-006_00990,tr-006,3261.009,3266.61,5.601,Good,,jehe'a,test
tr-010_02826,tr-010,3138.926,3153.886,14.96,MTS,,mixed,
tr-007_01198,tr-007,963.365,978.354,14.989,EXC,BLK,,
tr-008_01759,tr-008,1581.046,1598.926,17.88,EXC,BLK,,
tr-006_01045,tr-006,3596.325,3605.07,8.745,Good,,mixed,train
tr-008_01769,tr-008,1669.393,1673.771,4.378,Good,,mixed,train
tr-006_01026,tr-006,3494.515,3506.97,12.455,EXC,NCT,,
tr-008_01954,tr-008,3145.6,3154.826,9.226,EXC,BLK,,
tr-008_01859,tr-008,2417.529,2427.01,9.481,Good,,jehe'a,train
tr-008_01915,tr-008,2875.185,2883.02,7.835,MTS,,mixed,
tr-008_01850,tr-008,2330.185,2336.925,6.74,MTS,,jehe'a,
tr-011_03222,tr-011,2771.619,2777.404,5.785,Good,,mixed,train
tr-006_00620,tr-006,953.815,959.165,5.35,Good,,jehe'a,train
tr-011_02928,tr-011,647.134,651.976,4.842,MTS,,mixed,
tr-007_01400,tr-007,2597.907,2602.472,4.565,EXC,,,
tr-006_00498,tr-006,271.29,275.71,4.42,EXC,,,
tr-011_03252,tr-011,2994.721,2997.974,3.253,Good,TMC,mixed,train
tr-005_00031,tr-005,253.115,266.18,13.065,EXC,NCT,,
tr-007_01413,tr-007,2734.432,2747.666,13.234,CRT-D,BLK,jehe'a,train
tr-010_02438,tr-010,321.298,329.288,7.99,CRT-D,BLK,jehe'a,train
tr-009_02211,tr-009,2005.091,2012.064,6.973,MTS,,jehe'a,
tr-009_02040,tr-009,379.12,385.24,6.12,MTS,,mixed,
tr-007_01437,tr-007,2882.152,2888.192,6.04,Good,,mixed,train
tr-007_01229,tr-007,1221.35,1226.92,5.57,Good,,mixed,train
tr-007_01133,tr-007,280.555,285.935,5.38,EXC,BLK,,
tr-007_01422,tr-007,2777.472,2782.762,5.29,Good,,mixed,train
tr-010_02737,tr-010,2466.51,2470.845,4.335,MTS,,spanish_only,
tr-005_00301,tr-005,2317.211,2321.001,3.79,Good,,mixed,train
tr-008_01906,tr-008,2775.102,2796.378,21.276,EXC,USR,,
tr-010_02771,tr-010,2684.715,2693.36,8.645,Good,,spanish_only,train
tr-009_02049,tr-009,442.777,450.069,7.292,Good,,mixed,dev
tr-006_00934,tr-006,2977.92,2984.07,6.15,Good,,mixed,train
tr-007_01468,tr-007,3145.644,3151.584,5.94,MTS,,jehe'a,
tr-008_01744,tr-008,1500.8,1506.545,5.745,Good,,mixed,train
tr-007_01199,tr-007,978.354,993.785,15.431,EXC,BLK,,
tr-007_01421,tr-007,2772.452,2777.472,5.02,Good,,mixed,test
tr-006_00765,tr-006,2019.08,2023.31,4.23,MTS,,spanish_only,
tr-006_00756,tr-006,1974.09,1978.22,4.13,Good,,spanish_only,train
tr-010_02749,tr-010,2532.355,2539.799,7.444,MTS,,mixed,
tr-007_01176,tr-007,713.945,721.15,7.205,Good,,spanish_only,train
tr-008_01971,tr-008,3283.947,3291.018,7.071,MTS,,jehe'a,
tr-006_00963,tr-006,3134.76,3140.945,6.185,Good,,mixed,train
tr-008_01830,tr-008,2151.897,2157.796,5.899,Good,SPL,jehe'a,train
tr-007_01416,tr-007,2753.157,2758.687,5.53,Good,,jehe'a,train
tr-008_01869,tr-008,2533.279,2538.635,5.356,MTS,,jehe'a,
tr-007_01479,tr-007,3263.769,3268.453,4.684,EXC,,,
tr-007_01365,tr-007,2391.638,2395.918,4.28,Good,,mixed,train
tr-009_01998,tr-009,26.063,42.461,16.398,"MTS,CRT-D","BLK,SPL",jehe'a,
tr-011_03007,tr-011,1157.055,1160.274,3.219,MTS,,mixed,
tr-008_01980,tr-008,3335.687,3345.257,9.57,MTS,SPL,jehe'a,
tr-009_02002,tr-009,78.394,85.489,7.095,MTS,SPL,mixed,
tr-007_01434,tr-007,2866.717,2873.332,6.615,MTS,,mixed,
tr-011_03276,tr-011,3188.613,3194.646,6.033,MTS,,mixed,
tr-007_01382,tr-007,2501.463,2507.323,5.86,Good,,jehe'a,train
tr-007_01376,tr-007,2469.828,2475.488,5.66,Good,,mixed,train
tr-007_01223,tr-007,1175.97,1181.6,5.63,CRT-A,,mixed,train
tr-007_01431,tr-007,2846.077,2851.607,5.53,CRT-D,,jehe'a,dev
tr-007_01205,tr-007,1015.455,1020.62,5.165,MTS,,mixed,
tr-006_00812,tr-006,2306.005,2311.035,5.03,Good,,mixed,train
tr-007_01438,tr-007,2888.507,2893.507,5,Good,,mixed,train
tr-005_00184,tr-005,1531.6,1536.49,4.89,Good,,mixed,train
tr-007_01544,tr-007,3722.544,3727.384,4.84,Good,,jehe'a,train
tr-006_00872,tr-006,2649.32,2654.125,4.805,Good,,mixed,train
tr-007_01419,tr-007,2764.757,2769.257,4.5,Good,,mixed,train
tr-008_01579,tr-008,287.59,291.925,4.335,Good,,spanish_only,dev
tr-006_00680,tr-006,1443.687,1447.837,4.15,Good,,mixed,test
tr-006_00957,tr-006,3104.065,3108.105,4.04,Good,,mixed,train
tr-006_00982,tr-006,3219.015,3222.985,3.97,Good,,mixed,train
tr-006_01015,tr-006,3411.62,3421.74,10.12,Good,,mixed,train
tr-007_01424,tr-007,2789.472,2801.342,11.87,Good,,jehe'a,train
tr-007_01287,tr-007,1729.488,1742.366,12.878,MTS,,mixed,
tr-006_00654,tr-006,1237.025,1250.565,13.54,Good,,spanish_only,test
tr-009_02109,tr-009,1076.084,1085.333,9.249,EXC,,,
tr-007_01329,tr-007,2119.573,2125.883,6.31,Good,,mixed,train
tr-010_02529,tr-010,950.173,956.05,5.877,Good,,jehe'a,test
tr-010_02549,tr-010,1086.588,1103.993,17.405,EXC,NCT,,
tr-006_00516,tr-006,395.01,399.93,4.92,Good,,spanish_only,train
tr-006_01019,tr-006,3440.275,3444.86,4.585,Good,,mixed,train
tr-010_02436,tr-010,309.638,314.11,4.472,Good,,mixed,train
tr-008_01823,tr-008,2109.11,2113.302,4.192,Good,,jehe'a,train
tr-009_02031,tr-009,265.877,269.701,3.824,Good,,mixed,train
tr-006_00655,tr-006,1250.885,1254.655,3.77,Good,,mixed,train
tr-010_02789,tr-010,2869.595,2873.135,3.54,Good,,mixed,train
tr-006_01077,tr-006,3794.556,3797.701,3.145,Good,,mixed,train
tr-006_00921,tr-006,2897.15,2900.25,3.1,Good,,spanish_only,train
tr-011_03236,tr-011,2901.462,2913.858,12.396,MTS,,mixed,
tr-011_03001,tr-011,1099.976,1113.144,13.168,MTS,,mixed,
tr-009_02196,tr-009,1911.376,1913.636,2.26,Good,,mixed,train
tr-009_02353,tr-009,3226.547,3236.723,10.176,MTS,NSY,mixed,
tr-006_01094,tr-006,3907.001,3914.036,7.035,Good,,jehe'a,train
tr-007_01430,tr-007,2838.597,2845.397,6.8,MTS,,jehe'a,
tr-007_01217,tr-007,1081.745,1102.62,20.875,EXC,NCT,,
tr-006_00541,tr-006,546.71,552.78,6.07,Good,,jehe'a,dev
tr-007_01243,tr-007,1289.335,1294.795,5.46,Good,,jehe'a,test
tr-007_01395,tr-007,2573.727,2579.162,5.435,Good,,mixed,test
tr-007_01370,tr-007,2416.488,2421.488,5,Good,,mixed,train
tr-010_02498,tr-010,762.348,767.268,4.92,Good,,mixed,train
tr-007_01183,tr-007,805.075,809.93,4.855,MTS,,mixed,
tr-007_01209,tr-007,1035.445,1039.92,4.475,Good,,mixed,train
tr-007_01132,tr-007,275.9,280.265,4.365,CRT-D,BLK,mixed,train
tr-011_03121,tr-011,2087.446,2091.741,4.295,EXC,BLK,,
tr-007_01446,tr-007,2961.762,2965.952,4.19,Good,,jehe'a,train
tr-011_02876,tr-011,259.352,263.326,3.974,MTS,,mixed,
tr-006_00832,tr-006,2418.5,2422.33,3.83,Good,,mixed,train
tr-005_00320,tr-005,2523.921,2540.031,16.11,EXC,NCT,,
tr-005_00268,tr-005,2102.161,2108.011,5.85,MTS,,jehe'a,
tr-005_00315,tr-005,2483.431,2491.951,8.52,Good,,mixed,train
tr-005_00225,tr-005,1810.266,1818.036,7.77,Good,,jehe'a,train
tr-005_00244,tr-005,1931.936,1938.096,6.16,Good,,jehe'a,train
tr-005_00115,tr-005,955.545,970.415,14.87,EXC,NCT,,
tr-005_00228,tr-005,1825.546,1830.586,5.04,CRT-D,BLK,mixed,train
tr-005_00420,tr-005,3423.971,3434.351,10.38,EXC,NCT,,
tr-005_00374,tr-005,3056.731,3062.931,6.2,Good,,jehe'a,test
tr-005_00323,tr-005,2547.501,2553.141,5.64,Good,,jehe'a,test
tr-005_00342,tr-005,2775.541,2782.461,6.92,Good,,mixed,dev
tr-005_00302,tr-005,2321.411,2341.546,20.135,EXC,NCT,,
tr-005_00209,tr-005,1715.526,1721.911,6.385,Good,,mixed,train
tr-005_00364,tr-005,3004.856,3010.006,5.15,Good,,jehe'a,test
tr-005_00259,tr-005,2046.821,2053.081,6.26,Good,,jehe'a,train
tr-005_00253,tr-005,1996.776,2002.166,5.39,CRT-A,,mixed,train
tr-005_00324,tr-005,2553.596,2558.586,4.99,Good,,mixed,train
tr-005_00201,tr-005,1639.465,1644.735,5.27,Good,,jehe'a,dev
tr-005_00194,tr-005,1603.335,1608.315,4.98,Good,,jehe'a,test
tr-009_02038,tr-009,355.579,359.974,4.395,MTS,,guarani_only,
tr-005_00105,tr-005,807.915,811.895,3.98,MTS,,guarani_only,
tr-010_02472,tr-010,594.39,596.76,2.37,Good,,guarani_only,test
tr-007_01114,tr-007,210.26,212.43,2.17,Good,,jehe'a,train
tr-008_01977,tr-008,3318.98,3323.139,4.159,EXC,,,
tr-010_02397,tr-010,16.615,18.675,2.06,Good,,guarani_only,test
tr-008_01834,tr-008,2211.408,2216.218,4.81,MTS,,jehe'a,
tr-008_01874,tr-008,2562.756,2566.01,3.254,Good,,jehe'a,dev
tr-009_02346,tr-009,3164,3168.67,4.67,Good,,spanish_only,train
tr-006_00518,tr-006,404.92,409.49,4.57,Good,,spanish_only,train
tr-006_00532,tr-006,503.14,507.7,4.56,Good,,spanish_only,train
tr-007_01497,tr-007,3383.649,3388.159,4.51,Good,,mixed,train
tr-006_00901,tr-006,2795.64,2800.05,4.41,Good,,spanish_only,train
tr-005_00017,tr-005,166.94,171.31,4.37,MTS,,spanish_only,
tr-010_02558,tr-010,1167.048,1171.358,4.31,Good,,spanish_only,train
tr-005_00070,tr-005,506.065,512.1,6.035,MTS,,spanish_only,
tr-005_00125,tr-005,1052.145,1056.245,4.1,Good,,spanish_only,train
tr-006_01086,tr-006,3848.621,3852.621,4,Good,,spanish_only,train
tr-006_00607,tr-006,893.16,897.12,3.96,Good,,spanish_only,train
tr-006_00593,tr-006,817.72,821.43,3.71,Good,,spanish_only,train
tr-006_00754,tr-006,1964.95,1968.61,3.66,Good,,spanish_only,train
tr-006_00999,tr-006,3307.55,3311.11,3.56,Good,,spanish_only,train
tr-011_03145,tr-011,2244.827,2248.369,3.542,Good,,spanish_only,train
tr-006_00510,tr-006,368.84,372.35,3.51,Good,,spanish_only,train
tr-011_03275,tr-011,3184.858,3188.24,3.382,Good,,spanish_only,train
tr-009_02157,tr-009,1481.402,1491.237,9.835,MTS,,spanish_only,
tr-006_00799,tr-006,2205.05,2208.34,3.29,Good,,spanish_only,dev
tr-006_00660,tr-006,1269.67,1272.93,3.26,MTS,,spanish_only,
tr-011_03225,tr-011,2800.119,2805.209,5.09,MTS,,spanish_only,
tr-006_00579,tr-006,725.31,730.7,5.39,MTS,,spanish_only,
tr-006_00702,tr-006,1614.19,1617.37,3.18,Good,,spanish_only,train
tr-010_02694,tr-010,2118.35,2121.47,3.12,Good,,spanish_only,test
tr-006_00909,tr-006,2828.305,2831.415,3.11,Good,,spanish_only,train
tr-011_03175,tr-011,2435.389,2439.588,4.199,Good,,spanish_only,train
tr-006_00850,tr-006,2518.445,2524.7,6.255,Good,,spanish_only,train
tr-006_01056,tr-006,3665.655,3668.485,2.83,Good,,spanish_only,train
tr-007_01482,tr-007,3279.319,3286.81,7.491,EXC,,,
tr-011_02959,tr-011,830.444,833.134,2.69,Good,,spanish_only,train
tr-009_02386,tr-009,3606.512,3614.12,7.608,Good,,spanish_only,train
tr-010_02605,tr-010,1447.9,1454.718,6.818,MTS,,spanish_only,
tr-006_00946,tr-006,3059.295,3061.715,2.42,Good,,mixed,train
tr-009_02305,tr-009,2759.274,2766.527,7.253,MTS,,spanish_only,
tr-011_03244,tr-011,2955.708,2957.958,2.25,Good,,spanish_only,train
tr-006_00992,tr-006,3270.22,3275.29,5.07,Good,,spanish_only,train
tr-005_00050,tr-005,398.345,403.78,5.435,Good,,spanish_only,train
tr-005_00126,tr-005,1056.64,1061.24,4.6,Good,,spanish_only,train
tr-009_02296,tr-009,2683.78,2689.44,5.66,MTS,,spanish_only,
tr-006_00513,tr-006,382.01,386.52,4.51,Good,,spanish_only,train
tr-005_00139,tr-005,1163.425,1167.795,4.37,Good,,spanish_only,dev
tr-010_02790,tr-010,2873.94,2878.15,4.21,Good,,spanish_only,train
tr-007_01265,tr-007,1526.138,1530.238,4.1,Good,,spanish_only,train
tr-011_02986,tr-011,1011.778,1015.814,4.036,Good,,spanish_only,train
tr-006_00552,tr-006,593.29,597.25,3.96,Good,,spanish_only,train
tr-009_02135,tr-009,1289.6,1293.482,3.882,Good,,spanish_only,train
tr-006_00502,tr-006,302.86,306.71,3.85,Good,,spanish_only,train
tr-011_03280,tr-011,3205.79,3209.542,3.752,CRT-A,TMC,spanish_only,train
tr-007_01269,tr-007,1551.188,1554.853,3.665,Good,,spanish_only,train
tr-005_00058,tr-005,446.57,450.2,3.63,EXC,,,
tr-009_02194,tr-009,1900.769,1904.331,3.562,Good,,spanish_only,train
tr-007_01152,tr-007,525.17,528.72,3.55,Good,,spanish_only,train
tr-006_01072,tr-006,3776.371,3779.871,3.5,Good,,spanish_only,train
tr-010_02707,tr-010,2233.395,2236.805,3.41,Good,,spanish_only,train
tr-011_03128,tr-011,2134.16,2137.559,3.399,Good,,spanish_only,train
tr-008_01629,tr-008,633.244,636.602,3.358,MTS,,spanish_only,
tr-005_00025,tr-005,218.76,222.07,3.31,Good,,spanish_only,train
tr-005_00370,tr-005,3039.866,3043.076,3.21,Good,,mixed,test
tr-009_02175,tr-009,1686.73,1695.585,8.855,MTS,,spanish_only,
tr-006_00858,tr-006,2558.64,2561.81,3.17,Good,,spanish_only,dev
tr-010_02614,tr-010,1506.468,1513.578,7.11,EXC,,,
tr-005_00173,tr-005,1398.62,1401.695,3.075,EXC,NCT,,
tr-011_02857,tr-011,93.537,98.212,4.675,MTS,,mixed,
tr-009_02382,tr-009,3583.943,3586.873,2.93,EXC,,,
tr-009_02268,tr-009,2476.622,2479.538,2.916,Good,,spanish_only,train
tr-011_03038,tr-011,1333.674,1339.784,6.11,Good,,spanish_only,train
tr-006_00896,tr-006,2776.52,2779.24,2.72,Good,,spanish_only,train
tr-006_00487,tr-006,223.12,225.79,2.67,Good,,mixed,test
tr-006_00567,tr-006,664.36,671.31,6.95,Good,,spanish_only,train
tr-011_02888,tr-011,330.361,332.729,2.368,Good,,spanish_only,train
tr-006_00640,tr-006,1055.55,1057.83,2.28,Good,,spanish_only,train
tr-011_02932,tr-011,669.829,672.039,2.21,Good,,spanish_only,train
tr-011_02978,tr-011,961.104,963.284,2.18,Good,,spanish_only,train
tr-010_02764,tr-010,2628.495,2635.996,7.501,MTS,,mixed,
tr-010_02662,tr-010,1893.19,1901.25,8.06,Good,,spanish_only,train
tr-009_02126,tr-009,1228.62,1233.615,4.995,Good,,spanish_only,train
tr-006_01018,tr-006,3435.405,3440.27,4.865,Good,,spanish_only,train
tr-010_02832,tr-010,3191.826,3197.426,5.6,Good,,spanish_only,train
tr-008_01758,tr-008,1575.113,1580.853,5.74,EXC,,,
tr-007_01361,tr-007,2318.248,2322.713,4.465,Good,,spanish_only,train
tr-009_02275,tr-009,2537.019,2541.32,4.301,Good,,spanish_only,train
tr-006_00622,tr-006,964.33,968.55,4.22,Good,,spanish_only,train
tr-005_00122,tr-005,1032.675,1036.825,4.15,Good,,spanish_only,dev
tr-006_01082,tr-006,3825.796,3829.851,4.055,Good,,mixed,train
tr-010_02678,tr-010,2003.035,2006.975,3.94,EXC,,,
tr-011_02859,tr-011,107.507,111.362,3.855,Good,,spanish_only,train
tr-011_02846,tr-011,5.22,8.985,3.765,MTS,,spanish_only,
tr-010_02754,tr-010,2562.82,2566.565,3.745,Good,,spanish_only,train
tr-008_01589,tr-008,338.784,342.464,3.68,Good,,spanish_only,train
tr-011_02890,tr-011,336.256,339.847,3.591,Good,,mixed,train
tr-010_02808,tr-010,3027.681,3031.221,3.54,Good,,spanish_only,train
tr-006_00987,tr-006,3246.89,3250.37,3.48,Good,,spanish_only,train
tr-009_02289,tr-009,2658.22,2661.631,3.411,Good,,spanish_only,train
tr-006_00586,tr-006,776.53,779.78,3.25,Good,,spanish_only,train
tr-007_01278,tr-007,1593.903,1597.093,3.19,Good,,spanish_only,train
tr-006_00959,tr-006,3112.45,3115.57,3.12,Good,,spanish_only,train
tr-006_00775,tr-006,2057.04,2060.14,3.1,Good,,spanish_only,train
tr-009_02082,tr-009,801.612,811.211,9.599,Good,,mixed,dev
tr-011_03155,tr-011,2301.645,2304.618,2.973,Good,,spanish_only,train
tr-007_01363,tr-007,2337.158,2340.098,2.94,Good,,spanish_only,train
tr-010_02804,tr-010,3006.768,3009.646,2.878,Good,,spanish_only,train
tr-009_02347,tr-009,3168.775,3174.56,5.785,Good,,spanish_only,train
tr-009_02379,tr-009,3561.316,3564.12,2.804,CRT-A,,spanish_only,train
tr-010_02713,tr-010,2282.669,2285.453,2.784,Good,,spanish_only,train
tr-011_02865,tr-011,147.427,150.181,2.754,MTS,,spanish_only,
tr-009_02325,tr-009,2902.68,2908.8,6.12,MTS,,spanish_only,
tr-006_00784,tr-006,2086.59,2089.28,2.69,Good,,spanish_only,train
tr-009_02276,tr-009,2541.34,2543.991,2.651,Good,,spanish_only,train
tr-011_02920,tr-011,562.639,565.269,2.63,Good,,spanish_only,dev
tr-011_03215,tr-011,2721.782,2724.273,2.491,Good,,spanish_only,train
tr-009_02144,tr-009,1387.189,1389.674,2.485,CRT-A,,spanish_only,dev
tr-009_02383,tr-009,3587.531,3589.934,2.403,Good,,spanish_only,train
tr-009_02356,tr-009,3241.829,3244.175,2.346,Good,,mixed,train
tr-006_00703,tr-006,1617.55,1619.83,2.28,Good,,spanish_only,train
tr-006_00752,tr-006,1960.53,1962.67,2.14,Good,,spanish_only,train
tr-006_00753,tr-006,1962.675,1964.675,2,Good,,spanish_only,train
tr-009_02342,tr-009,3126.75,3134.44,7.69,MTS,,spanish_only,
tr-010_02590,tr-010,1360.073,1368.313,8.24,MTS,,mixed,
tr-008_01647,tr-008,745.62,750.619,4.999,Good,,spanish_only,train
tr-007_01144,tr-007,464.16,468.925,4.765,MTS,,mixed,
tr-006_00728,tr-006,1792.73,1797.25,4.52,Good,,spanish_only,train
tr-008_01752,tr-008,1543.78,1548.231,4.451,MTS,,spanish_only,
tr-008_01626,tr-008,606.667,611.032,4.365,CRT-A,,spanish_only,dev
tr-010_02719,tr-010,2344.869,2349.15,4.281,Good,,spanish_only,train
tr-006_00804,tr-006,2241.68,2245.895,4.215,Good,,spanish_only,train
tr-006_01040,tr-006,3574.315,3578.345,4.03,Good,,spanish_only,train
tr-009_02284,tr-009,2637.144,2641.03,3.886,MTS,,spanish_only,
tr-011_03203,tr-011,2659.829,2663.679,3.85,Good,,spanish_only,train
tr-008_01574,tr-008,203.48,207.293,3.813,Good,,spanish_only,train
tr-007_01470,tr-007,3157.059,3160.849,3.79,Good,,spanish_only,train
tr-006_00737,tr-006,1845.63,1849.34,3.71,Good,,spanish_only,train
tr-008_01724,tr-008,1362.652,1366.311,3.659,CRT-D,BLK,spanish_only,train
tr-006_00709,tr-006,1639.41,1642.98,3.57,Good,,spanish_only,train
tr-008_01599,tr-008,414.967,418.477,3.51,Good,,spanish_only,dev
tr-011_02940,tr-011,724.926,728.424,3.498,Good,,spanish_only,train
tr-010_02652,tr-010,1819.79,1823.264,3.474,Good,,spanish_only,train
tr-006_00779,tr-006,2070.1,2073.51,3.41,CRT-D,,spanish_only,train
tr-011_03242,tr-011,2949.083,2952.398,3.315,Good,,spanish_only,train
tr-005_00005,tr-005,57.76,61.06,3.3,Good,,spanish_only,train
tr-006_00637,tr-006,1046.04,1049.34,3.3,Good,,spanish_only,train
tr-005_00037,tr-005,290.595,293.875,3.28,EXC,NCT,,
tr-005_00168,tr-005,1327.395,1330.635,3.24,MTS,,spanish_only,
tr-009_02216,tr-009,2048.62,2051.85,3.23,MTS,,mixed,
tr-005_00035,tr-005,282.51,285.71,3.2,Good,,spanish_only,train
tr-006_00681,tr-006,1448.207,1451.407,3.2,EXC,TMC,,
tr-007_01321,tr-007,2068.428,2071.598,3.17,Good,,spanish_only,train
tr-007_01201,tr-007,997.805,1000.905,3.1,Good,,spanish_only,train
tr-005_00151,tr-005,1236.465,1239.525,3.06,Good,,spanish_only,train
tr-009_02119,tr-009,1169.28,1172.29,3.01,CRT-A,,spanish_only,train
tr-011_03141,tr-011,2226.841,2229.819,2.978,Good,,spanish_only,train
tr-011_03025,tr-011,1270.024,1272.991,2.967,Good,,mixed,train
tr-011_03049,tr-011,1404.349,1407.248,2.899,CRT-D,,spanish_only,train
tr-006_00544,tr-006,560.48,563.36,2.88,Good,,spanish_only,train
tr-009_02226,tr-009,2169.136,2171.98,2.844,EXC,NCT,,
tr-009_02203,tr-009,1951.029,1953.842,2.813,CRT-A,,spanish_only,train
tr-006_00539,tr-006,541.29,544.08,2.79,Good,,spanish_only,train
tr-010_02573,tr-010,1234.748,1240.365,5.617,Good,,spanish_only,train
tr-010_02639,tr-010,1722.125,1724.875,2.75,Good,,spanish_only,train
tr-011_02906,tr-011,418.858,423.336,4.478,Good,,spanish_only,train
tr-006_00847,tr-006,2498.775,2501.485,2.71,Good,,spanish_only,train
tr-011_03151,tr-011,2286.16,2288.844,2.684,CRT-D,BLK,spanish_only,train
tr-008_01760,tr-008,1598.926,1607.798,8.872,MTS,,mixed,
tr-010_02752,tr-010,2555.405,2559.035,3.63,Good,,mixed,train
tr-006_00522,tr-006,422,425.57,3.57,Good,,spanish_only,dev
tr-011_03016,tr-011,1223.414,1226.844,3.43,Good,,mixed,train
tr-011_03286,tr-011,3229.734,3241.718,11.984,EXC,,,
tr-007_01378,tr-007,2479.588,2482.728,3.14,Good,,mixed,train
tr-009_02004,tr-009,94.724,103.787,9.063,"MTS,CRT-D",NSY,mixed,
tr-010_02448,tr-010,366.478,373.213,6.735,Good,SPL,mixed,train
tr-006_00528,tr-006,476.07,482.52,6.45,Good,,mixed,train
tr-007_01240,tr-007,1271.04,1277.17,6.13,Good,,mixed,train
tr-007_01185,tr-007,814.535,820.155,5.62,CRT-D,SPL,mixed,train
tr-010_02399,tr-010,24.095,29.425,5.33,Good,SPL,mixed,train
tr-010_02782,tr-010,2806.585,2811.505,4.92,Good,,mixed,train
tr-006_00755,tr-006,1968.89,1973.7,4.81,Good,,spanish_only,train
tr-006_00554,tr-006,615,619.7,4.7,Good,NCT,mixed,train
tr-009_02009,tr-009,119.407,123.951,4.544,CRT-D,,mixed,train
tr-006_00894,tr-006,2765.795,2770.3,4.505,Good,TMC,mixed,train
tr-007_01465,tr-007,3104.214,3108.344,4.13,CRT-A,USR,jehe'a,train
tr-008_01979,tr-008,3330.633,3334.633,4,EXC,NCT,,
tr-006_00814,tr-006,2317.765,2321.635,3.87,Good,,mixed,train
tr-006_00724,tr-006,1749.27,1752.72,3.45,MTS,,mixed,
tr-011_03213,tr-011,2715.73,2719.055,3.325,Good,,mixed,train
tr-006_00581,tr-006,733.253,745.05,11.797,CRT-D,,mixed,train
tr-011_03006,tr-011,1154.359,1157.055,2.696,EXC,NCT,,
tr-005_00269,tr-005,2108.136,2110.606,2.47,"MTS,CRT-D",,mixed,
tr-008_01970,tr-008,3275.426,3282.881,7.455,EXC,NCT,,
tr-007_01301,tr-007,1859.428,1865.333,5.905,CRT-D,BLK,mixed,train
tr-007_01435,tr-007,2873.637,2879.136,5.499,Good,,mixed,train
tr-006_01047,tr-006,3609.17,3614.47,5.3,Good,,mixed,train
tr-009_02348,tr-009,3175.06,3180.216,5.156,Good,TMC,jehe'a,train
tr-007_01521,tr-007,3552.684,3557.734,5.05,Good,,jehe'a,train
tr-010_02504,tr-010,786.298,791.188,4.89,Good,,jehe'a,train
tr-005_00422,tr-005,3440.856,3445.676,4.82,CRT-A,USR,mixed,train
tr-005_00456,tr-005,3785.008,3789.528,4.52,MTS,,mixed,
tr-008_01775,tr-008,1712.155,1716.508,4.353,MTS,,jehe'a,
tr-006_00686,tr-006,1483.012,1487.292,4.28,Good,TMC,mixed,train
tr-009_02084,tr-009,822.78,826.987,4.207,Good,TMC,jehe'a,train
tr-009_02108,tr-009,1071.478,1075.567,4.089,"MTS,CRT-D","BLK,TMC,BCO",mixed,
tr-006_00928,tr-006,2942.175,2946.175,4,Good,TMC,mixed,train
tr-006_01050,tr-006,3622.875,3626.655,3.78,CRT-A,TMC,mixed,train
tr-011_02851,tr-011,41.49,51.205,9.715,"MTS,CRT-D","BLK,NCT,BCO",spanish_only,
tr-007_01261,tr-007,1497.803,1501.294,3.491,Good,,mixed,train
tr-005_00248,tr-005,1961.561,1964.981,3.42,MTS,BCO,mixed,
tr-007_01397,tr-007,2587.592,2590.652,3.06,Good,TMC,mixed,train
tr-009_02032,tr-009,269.701,272.24,2.539,Good,,spanish_only,train
tr-011_03133,tr-011,2185.799,2188.03,2.231,Good,,spanish_only,train
tr-011_03186,tr-011,2553.027,2568.197,15.17,MTS,BCO,spanish_only,
tr-010_02440,tr-010,333.513,338.518,5.005,Good,,mixed,train
tr-009_02019,tr-009,192.711,197.5,4.789,"MTS,CRT-D","BLK,NSY",jehe'a,
tr-007_01338,tr-007,2185.793,2190.483,4.69,Good,,mixed,train
tr-007_01204,tr-007,1010.382,1014.995,4.613,Good,,jehe'a,train
tr-009_02015,tr-009,151.589,173.693,22.104,"MTS,CRT-D","BLK,NSY",jehe'a,
tr-009_02099,tr-009,978.15,982.54,4.39,Good,NSY,mixed,train
tr-008_01907,tr-008,2796.527,2800.773,4.246,MTS,,mixed,
tr-007_01295,tr-007,1811.558,1815.703,4.145,MTS,USR,mixed,
tr-005_00149,tr-005,1228.64,1232.6,3.96,MTS,BCO,mixed,
tr-007_01343,tr-007,2205.468,2209.278,3.81,Good,,jehe'a,train
tr-007_01275,tr-007,1576.753,1580.433,3.68,Good,,mixed,train
tr-006_00733,tr-006,1817.16,1826.7,9.54,Good,TMC,mixed,train
tr-009_02381,tr-009,3573.323,3583.645,10.322,Good,TMC,mixed,train
tr-010_02501,tr-010,776.04,779.168,3.128,Good,SPL,mixed,train
